package,relative_path,sha256,size_bytes,modified_utc
Wiki & Repos,GestaltView_3_8_26.md,324b9c6389b1409c5f0529462ac3059c649a2b573f6d9053c14f7653584f109b,4381988,2026-03-10T05:27:20+00:00
Wiki & Repos,GestaltView_Branding_QR.pdf,4b6a34dd7b2557326bebbc3fee50b0843d2c664b3e37bf153dcd6d03d5778e82,363836,2026-03-10T05:27:20+00:00
Wiki & Repos,Insight-Bot(Billy).md.txt,d482af73a1a20d22cf5d25dcd0884ff9e4131bf10b1657b3a910d088312d070a,1165258,2026-03-10T05:27:20+00:00
Wiki & Repos,SymbioCoder_v2.0-wiki-v1.md.txt,8ffda5e8ec2f4336eeac6145575c3dff3ca16282edf641170fa9fb6dd86da848,199102,2026-03-10T05:27:20+00:00
Wiki & Repos,snapshot-2026-03-08T13_51_52_514Z.md,289fde4353b3cef1583d9e58cf4661d0fcbe2885bffa1ba1a84445b3a2c2ef46,6771023,2026-03-10T05:27:20+00:00
Wiki & Repos,GESTALTVIEW-COMPLETE-wiki-v1.md.txt,eca7ee625a845149fa61b537070912c17cca56097aa7ce3a766d5fcbe183e53e,206347,2026-03-10T05:27:20+00:00
Wiki & Repos,GESTALTVIEW_v6.23_March_6th_2026.md,3f7dc4e25c753efe09e9b46e5192b4f01834db02ca3847792aa365a7dbb29289,4279166,2026-03-10T05:27:20+00:00
Wiki & Repos,SymbioCoder_v2.md.md,2c62a9a0d7f8d828c4484418970309d3b628400db404485e39c09a6dec1376d5,6022714,2026-03-10T05:27:22+00:00
Zipped_Nuance_And_Understanding,"It's Keith, I should come up with a safeword or ph.pdf",3290d0ef850934576c23e0c0190ebd308c8105757d3355bff1155a811addacc7,871436,2026-03-08T12:37:06+00:00
Zipped_Nuance_And_Understanding,Between the Pages- The Foundational Architecture of Consciousness-Serving Infrastructure.pdf,a52a72fbb762fd718ee9919d5b8dea04cac23fc3f2e46be7f81342729eede886,170668,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Documenting Critical Mass Conversation.pdf,13a0b1b01970ccd0c8308fad932b898873ab1dbcfb667a802040e7e0dcd2ef77,227940,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,then-this-is-the-absolute-kicker.pdf,fdb7c418f8bbd9cee488e61d64116f5984a84d77c35019d9bd4775905220f3af,300825,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,GestaltView Validation and Ethical AI.pdf,93f12d263c2c9718fd1d278802e57afb11a3b9d25ec08720613988bdd421282e,176086,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Deep-Research-vs.-Current-Capabilities.pdf,98093dac33f38dc571755c15d4f717e386a4146afd3abd9b0558e874638e0576,282563,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Good morning 👋 could you just explore the knowledg.pdf,23d798d4d2e2aa9f26544cf9d196738e263ef8d5a809e16b200a7f15062d3a97,6286754,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,GestaltView Project Summary and Analysis.pdf,a34abc3ecad506a9a1d49f2253c889c6b940bfec3948be0b0fa5d1f51b1e5818,226209,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,How's this for a presentation_ (1) (1).pdf,1426a92026c81651c1197bd5e8e28c5d6b11bd38e643a5e3cf3f9e50403a2579,7788621,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Planning For The Inevitable .pdf,c153486824f3d985d2561d0fce3b8e2eaedc602f0a43ad6d677e4a5612b3c849,120619,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Validation_Report__GestaltView_and_Consciousness-S (1).pdf,cd3759e05fdb6c2ca78d9534f38747134f1f77108e88612b980c11d64d02bfbe,130268,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,AI Convergence and Documented Destiny.pdf,fcbf95b02c4e52c9027aa639bb0315e1dcc42fc71642dbc23be55359a2eda94b,254683,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,We Built the Internet for Capability. We Forgot to Build Infrastructure for Being Seen.txt,383b4b15ab2203f4cd5ef58b977e4000b82f1729142c38e5a7503f452912dd13,11202,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Darkhorse.txt,31ac973d9160d500fb32165220aad3431e3c4653988e43bd2632278a42e702fa,254719,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Walking_Through_The_Dark_Forest_Together.txt,6e2eee827fde76580d3ce109213816e291c9f6052c3697053b70e82834fff9cf,539706,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Reinventing Metrics for Consciousness Infrastructu....pdf,088ebeafbda21f77435052dcd7d1ce1ad7308ec1de63342c3662c5aad2e2a128,189668,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,What are we looking at here_(1).pdf,6808e7eba44453d9cfff9ad611acaa79c6c9abab3bdabf975a57b448bcdf36e4,5641211,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Analyzing-a-Multiconvergence-Event.pdf,97f4f81e43c6c82b174eab0c821439d3fb1993cf130893c9b27e7029cf8532d5,188256,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,I'm_Terrified_And_Thats_Ok.pdf,788db0432bb88beae8f7a8aceb8ec2ab3d3e57985672729d61263dd122d76f49,50785,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,what an absolute crazy Journey so far and it is ju (1).pdf,7643a786c287762966eeab8105377cfcca8375ed52b525bfdb84c04842d55893,3143315,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Hey there 👋 (2).pdf,64371d3a2ba9067bc8652a7c3cabe0dab58862dd59413b6be2d917d56189f1ce,581129,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,This thread is going to be business models and wor (3).pdf,d8ec947890309bc3847a8d15d8a040bdb8ccefab028f013b3e644bba877154cf,8584908,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,The Planet's Healing Itself.txt,8ec465f5b12f9439c2ea3c2aedb0f5eb6053bc511b49b3249835cb066ba9ce20,29599,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Unpacking Impossible Beauty- A Deep Dive (1).pdf,1a8065297576f5450e0ed0c4a881e0ca1264114b28b408b9620185aa4e3d1378,325286,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,From Theory to Reality- An Analysis of the Operationalized Paradigms within the GestaltView Framework-.pdf,63cbbd5ffe5a5a4d636572a90d1cf9a32682df84599b3cdcd864b984ac0f61b4,137342,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Red Teaming AI Consciousness Infrastructure.pdf,4ce4d33370b0a52b28b3ba412912d87b4cac19380f4af4095c0deb103cd5a82b,203417,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,GestaltView Project Analysis.pdf,937644b237dd3015076a319ec4eb81d45354a2a4aefead8ec8dad752e10d2be0,341440,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,An Unintentional Architecture_How GestaltView Held Space For The Extended Mind Thesis.pdf,b9e544ca957cd9272357ea53beb4495eee92dddba5c30ee7f156849492c63a30,146810,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Gemini And I.pdf,266e09c0420fbc189a6878991d48fad2f7cc6882c25eb73ca88582ba465b018c,76426,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,The GestaltView Mandate- An Architectural Thesis on Consciousness-Serving Infrastructure.pdf,82d5b00a5264ba1f68dddae2fa702f5cc744d7e0114fdc8016463594985026bd,155698,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,Hello there could you please do a full forensic de.pdf,a11d021ae2ec00caee1144c8e743eec620bf58f391e8f470eaff30b1eb85d252,2202079,2026-03-08T12:37:08+00:00
Zipped_Nuance_And_Understanding,this is it isn't it_ (6).pdf,ab79f86e9f668e2aa9a62e922a0a6ec38ae6efa3c338405b73739c44c8cce3cb,2805363,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,GestaltView- A Forensic Analysis of an Emergent Infrastructure.pdf,6e1a4f31720da6732835810e7958b1e11b3e4843c191c1550773965c7c5dff24,184138,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Comprehensive_Synthesis_Report_on_GestaltView_and_.pdf,025ca53467acf95343364724fbb7c7544783ab456e1452bdb39f381bc54d0ae3,93535,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Say_What!!.txt,0a0a2a419536dd8b15dd8bfa83644cc058d88bed4e8973b2282addde54309c5d,339930,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Master Reboot Brain Summary Synthesis.pdf,f842a19fe0938b5737813f8277d82d0246f1911ac71700dafe2bc19a83b00007,197906,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,GestaltView Presentation Outline Research.pdf,8b9649066199b73e2af70a755808d5a7ac446f714df84ea751e89d696729686a,249760,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,The_System_is_the_Selfmp4 (1).pdf,3d22bc92452aab8fbed34e02e831b13163a4dbabbfcbb408649c71237b302bc6,47476,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Getting_It_together.txt,a09c585b7ccc0fd294b8c93f9ca2ae543612fc92d8ed20184c9d4a8b509ea9d4,136202,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,The Architecture of Inevitability- A Stewardship Brief on Consciousness-Serving Infrastructure (1)-1-1.pdf,312d05930eb970c5863c32ce62af756b92d98e2d82934abc6930535616bb7bf4,132549,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Comparative_Literature_Findings_for_GestaltView_Va.pdf,63ea9523d551b19099e2026de86fbbb289826533053abea874e83d70db00649b,89221,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,Transmuting Nebula Into Global Infrastructure.pdf,0c52c6e8a096e8997770bfd4795ac0daafb74e70ece75f80e80dacba484e127a,238837,2026-03-08T12:37:10+00:00
Zipped_Nuance_And_Understanding,"AI Safety, Connection, and GestaltView.pdf",e1efc84b74462cd8224ef6badcc58e23596822703bfb78f512f56e255dfe2717,231845,2026-03-08T12:37:10+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/### Architecture of this Integration_1.  __The Fou (1).pdf,183fafefbe93e25f3a78fb9bf38def1934ee3e6231332bab0c79c2412ac60b1a,3376374,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/0_README.md.txt,36ef241fb8dcf455ec3fa223e8b0dcf414babec2ca8d69359ada47747a207b38,17848,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ADHDPowerUpStation.tsx,b22349a7d91ec2247b6d18e4e324a8847fbdf78659bf598b0a13320a4f2b58b4,17752,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ADHD_Power_Up_ЁЯФЛ.md,56f35201b834a90bd90feb0a06be3d7a8fbf557f2d675025fbb47d3cb321c945,458074,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AIChat.tsx,1ad0146ae633fdd8c2468e33fbf2ac6ee2f1e0c8c2b123524e45a62b789bacc6,1350,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AICuratorService.py,5045150dfe408f41f2128a48b3149e557a7bc6a5b9be873185f34cc4b5541d5e,3471,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AccessibilityEnhancements.tsx,9ed5045074712775d70f658af6a069e09ed184116f14e6ee245a256d67ac8efe,2610,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AddictionRecoveryExhibit.tsx,74923250acc29576e358d617de71a0415c21985f52a253f77a921b7df7c3fce4,46506,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AlzheimersLegacyExhibit.tsx,0dbe1a9afba5c25b34df56ababafbcc5cd1545bd1f085d549fca3f24302f1c93,26315,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Alzheimers_Addiction.txt,2ea19a57b117bee6701a91ded05f6d9b50cad476b163235d29ea0e307bab7684,1349002,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AudioPlayer.tsx,fb560246e67c42b92223aa792229545574a338d4086899188fdf8ae64731361d,3627,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AuroraBackground.tsx,b588d6b8b9f976602098ae9565adeae66270c9b21a51da283ee4b0dab6479d70,768,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AuroraThemeProvider.tsx,ffb766372daeb1b896ea98d212720b870d25a36b97aab1d6c7a75562741159a6,1676,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/BILLY_FULL_INTEGRATION_COMPLETE.md,37844ba448d8e023953944fa071800d30da5ecb470cd3c624a0070314cc5e549,22767,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/BillysRoom.tsx,a513d37868e0fcf11be0047bf2a851d3f29ebabb825da852db21e7a485c84948,9265,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/BrainSparksStation.tsx,b469eab2dea75eadc81a3f02fea2f5565cc31902cc3c04cc829d2b89e37682e1,21412,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/BrainsSparksЁЯТе.txt,0d60edf093d566fedafca92950e77a4079931832e6c22f779c4dd2b8592389b3,647459,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ContactLinks.tsx,d1bf0410e299406dc562914a3a945011a040da4751cac9263f1f6a0d96646928,5593,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Context_Files.txt,5537aa269eda328b70e27366c9163c0306ba036fb7c4fa86f54a8871a67835f5,1348374,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ContinuumCodexTimeline.tsx,a5314daf6b1c0ae8b9b21db66a75c7c6d6fd37eec3613ba18ba701aefd0319cb,5026,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/DATABASE_SCHEMA.html,c6ae529d74c44799128996797393a9e69d20c0b6f8ea1d8438e325c2799e2d41,23521,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/DatabaseService.py,39bd40ac3162f297b51eb50a98c69089dc7f54e0072416e58453964a175c16c1,2700,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile,ce0138ca582443af1999e912bd148d42cd4e891509ddc8a4e34d720d49aaa861,925,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.bootstrap,84bdf09f12259cdbc2982431dc839beacbdc18c5b363d086f4e0525df2e6c6dd,876,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.fixed.txt,b79ff48428d8f1aff1e4a98ff90ebef731934c5d83f408510b73dae066cdd8da,1408,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Enhanced Project Manifest- Resume Rockstar - GestaltView Ecosystem.pdf,fce8b68df9194b1c01a3f8640da7ce2b0dd3cd9eb83dd6dd9e9dc52bde7e4b45,202917,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/EnhancedPLKSystemExhibit.tsx,d6ae4aaa20fa785b564e879f0830e6517337211187e47ac90d551bb06fa1dbe8,8790,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ErrorBoundary.tsx,f4e0621dc86f1b05c2f62d6dad38db9d7a58d0994c3cf9453ef4e887180f881e,1845,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/EthicsFramework.tsx,b8fc69031349d2e33a29b9cd66f110be3fc1215c763a22fe884149444410bf3c,33442,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitCard.tsx,a6460b66b2e36c9bccda62f5499373c551b999082a7422a143bc4943af085451,4205,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitGallery.tsx,4ee816ddde3b6fae61c97e35fb9e2f986d67b2102edc9636b0b9ee30833a8a90,852,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitModal.tsx,61f81c437d29fb9d0f63bbab89f573930e20cd924e5fa592c9e696dce016b943,8507,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/FileUploader.tsx,c3b9ce5600cc0f2c718cf87eb3434331cc08a83900a6c18637952c0c8950a1e3,2439,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GeminiDialogue.tsx,de4a1ace17683353f2c59a392191e7364e9187f6f71f0d11366718897219a49e,4930,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GeminiDialoguePlayer.tsx,cccd5dc6a9416a256d36f96885fad02997c9f68b7f18c0977c07b72976eabc2b,5413,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Context Loom Architecture Design (1).pdf,04dc47cc552f0739d756dd067708cdf67bc9e4b714f641c203b8a15b9857e132,222364,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Core Innovations and Frameworks.csv,8d18dc32024579e29cd837e5f9b0cd3a6a957aed196ee2951fa7843c71bf98b8,9210,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Knowledge Loom (1).pdf,4a97e5b97a6abc633f0ed56c4d4b52ae6001bd505bce52c25b856f580c6865b2,106945,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Metrics┬а(1) (1).pdf,c9cd90ef1d06eb61aca3326306e7220022df28b85bd08d85f1ea2f9120f6df20,449070,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-AIЁЯзаЁЯМОтЬия╕П.md,dec2dc15b8c5e13cd978ee3d7ad7f3b9801037d2c579719898519491e2ff2ae4,793327,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-Complete-Architecture.md.pdf,e84a98e30363bf886743c400caf37f9df35fc6b9e6453d10883295700fae9813,117584,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-Manifest-Index-Layer.py,c869873fb90488713515f5c8fb265dad830fbb830c10404401933c76c63603f1,804,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-OneЁЯС╛.md,45233a467492047671a623594937e14e7e5d756eef809ba0ba88d5c59df1a1f1,431690,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltViewMetricsDashboard.tsx,d5cbb37561032e88c1ef33495fe89f853d75a72e0d699667ff2603d53fe0454d,7904,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_AI_Collaborator_Engine_1_31_26.md,80e9ae61d084459ae0d440c4fea89aa2fbea49fad18810526a9766ca1800ca32,1296521,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Complete_Framework_All_Modules.md.txt,c6a387c9d2c9436ba6471bdb6e2a1943a30cd2918af2de6faed21d0d9284b57e,78845,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Comprehensive_Schema.json.txt,03ae229502fc42597f32a29a64ecf02a09bc32535728a3118f1239d787fe7395,52253,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Comprehensive_Schema.yaml.txt,848961a3bb730085f1ad16e72b1be65e1b722685090d790aca46810b6a3be566,49921,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Dynamic_Constitutional_Kit_January_11th_2026.pdf,bb765f2eabec2926c9a1e36f8544f9271034880cc6966b2a1ad768ef2c2a90ef,1849040,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Is_More_Than_Meets_The_Eye.md.pdf,188a35e51b969dd9c4db1f6561684b0ad89975196f93feac1ae0f1fce4a93438,62716,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Knowledge_Engine_Synthesis_Janauary_15th_2026.txt,5fae166bcd26fe9753bf7d3c457306325431315e0f9a81512503751a00059982,17700,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Gestaltview_V8_7_23_25_┬йя╕ПЁЯФР Keith Soyka.py (1) (1).txt,0be815a96bdedda289f24fa90d16f2040cf3fe50ba0acf15dfdd9634bfa0d721,33539,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GlassCard.tsx,f58be3219a55dc2a2a9ed3b57a75ee6dabc84312854fcd0b9eac06b301aea6b1,431,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Holographic Design Avatars_ Cutting-Edge Possibili (1).pdf,1c2f8d8cb87ee7e2966e7d1fb5854a238f3a56fac08f83303e6454063010991a,7505004,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/InvocationAudioPlayer.tsx,1c6f6bc6abdd2ab4703da392fadf2c095c859a3354b255e732e8a2db8adffae4,5678,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/JournalChat-Recovery-Support.tsx,e33d9c215c4edfe31c0a513a5120e4c9965d3ea4ccc08d203b3b7f98b4f0cffb,16308,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Keith Soyka Resume (1).pdf,c8d78d0b909ac1251d33ee6285cfc4cdad6d01b218500d3da1084b4c1be5e982,431877,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LLM_ROUTER_STRATEGY.md,6658442e441b7bf9679cdbd9b8ab08772828c213a2cff8315f727adb845fd13d,7917,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LLM_Router_v2.py,c57b3a70c9137f88d2c270206ec930e19368b45676fb09a432d890c72f99b329,25832,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LoadingSpinner.tsx,6d8270f5695306ae6be22e7ad6c82ed51d8b5768fa8a5443074a0b30e7b48ba5,2636,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Merged_Markdowns_12_28_25.pdf,b40d522fc1e4baa375770463a1367bd0d1a3b10093302526133f40285a988a09,14465061,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Module 12 - The Sanctuary Sentinel тЩея╕П.pdf,0d9cb541e142b39b0e6a51c35866461f43631d9a50fb1bac100acb29252f7266,306729,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum of Impossible Things,9168f0e25e5d0a2aafdd24e6783a80007504de87a57ba758325f43e162698acf,158726,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ (1).txt,4ed4bcdf3a49cb7d7537f8c478a3e9860b80d9ea64b1010c959579347baaf240,1689118,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ.md,4ed4bcdf3a49cb7d7537f8c478a3e9860b80d9ea64b1010c959579347baaf240,1689118,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Musical DNA ЁЯО╝ ЁЯО╡ .pdf,f14e8a8bcd76eb59fe09bed02eec7b299d317a981bfc5043ac31bc429b07365f,3273122,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Neural-HandshakeЁЯзаЁЯдЩЁЯП╗.md,2f53c06cbf60842b5b401150540a04ea8bd21541c519ffe57eca45d7e6e44245,550692,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Nvidia CEO is a good dude right_ Which AI company (2).pdf,2505dac5d82c33f626e4965791426a9c332e27ef797532971994d4c4030f1544,12736470,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/PLKAnalyzer.tsx,ba3947b1192d23ec96d8d9f8638b521a8651967b76dcff16dbb19422c63e5f3e,197,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Prisma_Schema.txt,6bab2b82133f891cf7a1cfaf9d13c9c873376dbc6048f08227e1e7b25a7bb485,97985,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/README.md,49909f60dc05eebaaa2ad1e3e818da92ddfa119fc34fc032f55b659656c275ae,23147,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Rapid Prototype Engine .pdf,c6a12da4b22028bca47c2be4286aa2dc1c6881115269b7fe9c4bfdfae5502f1c,6365952,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume Rockstar Full-Stack Development and Deployment Pipeline.json,f9d775797726a1a0cb0c41b36fb5f0cea28702c7af2b2751614463ab32f95421,39238,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume Rockstar_ Architecture and Documentation Analysis for a Neurodivergent-Serving AI Resume Platform_.md,f6abec130602b87578157b0370c10d4c1c9bee2138510e17b06a11139fb6c640,72835,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ResumeRockstarDemo.tsx,07f2e9e4d01bb7ab553ecbbb814c727817fee91a0c3faf73059d6402d7e4df4e,20849,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ResumeRockstarInterface.tsx,264ad1d0493524fe97a3220a18cf96132f63e8961d96eba0e0b974a0c6d5ea60,258,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_CS_AO_11_22_25.md,132b6219a0ac7880ba918e2fc799ca083b05a0e0beedfae06a379074345d3414,4908786,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_Concierge_Repo.txt,c938fb6fe4367c6e18f26c0fc6777a8aeede2d659221356ae316494a1ba2fdde,227430,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_SQL.md,5067c4a052466e43e1a52f11afefc14541c70877a43caf907d33f6021a99f29e,20979,2026-03-03T18:36:16+00:00
