package,relative_path,filename,extension,size_bytes,size_mb,modified_utc
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ContactLinks.tsx,ContactLinks.tsx,.tsx,5593,0.005334,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Context_Files.txt,Context_Files.txt,.txt,1348374,1.28591,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ContinuumCodexTimeline.tsx,ContinuumCodexTimeline.tsx,.tsx,5026,0.004793,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/DATABASE_SCHEMA.html,DATABASE_SCHEMA.html,.html,23521,0.022431,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/DatabaseService.py,DatabaseService.py,.py,2700,0.002575,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile,Dockerfile,,925,0.000882,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.bootstrap,Dockerfile.bootstrap,.bootstrap,876,0.000835,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.fixed.txt,Dockerfile.fixed.txt,.txt,1408,0.001343,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Enhanced Project Manifest- Resume Rockstar - GestaltView Ecosystem.pdf,Enhanced Project Manifest- Resume Rockstar - GestaltView Ecosystem.pdf,.pdf,202917,0.193517,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/EnhancedPLKSystemExhibit.tsx,EnhancedPLKSystemExhibit.tsx,.tsx,8790,0.008383,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ErrorBoundary.tsx,ErrorBoundary.tsx,.tsx,1845,0.00176,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/EthicsFramework.tsx,EthicsFramework.tsx,.tsx,33442,0.031893,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitCard.tsx,ExhibitCard.tsx,.tsx,4205,0.00401,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitGallery.tsx,ExhibitGallery.tsx,.tsx,852,0.000813,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ExhibitModal.tsx,ExhibitModal.tsx,.tsx,8507,0.008113,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/FileUploader.tsx,FileUploader.tsx,.tsx,2439,0.002326,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GeminiDialogue.tsx,GeminiDialogue.tsx,.tsx,4930,0.004702,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GeminiDialoguePlayer.tsx,GeminiDialoguePlayer.tsx,.tsx,5413,0.005162,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Context Loom Architecture Design (1).pdf,GestaltView Context Loom Architecture Design (1).pdf,.pdf,222364,0.212063,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Core Innovations and Frameworks.csv,GestaltView Core Innovations and Frameworks.csv,.csv,9210,0.008783,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Knowledge Loom (1).pdf,GestaltView Knowledge Loom (1).pdf,.pdf,106945,0.101991,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView Metrics┬а(1) (1).pdf,GestaltView Metrics┬а(1) (1).pdf,.pdf,449070,0.428267,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-AIЁЯзаЁЯМОтЬия╕П.md,GestaltView-AIЁЯзаЁЯМОтЬия╕П.md,.md,793327,0.756576,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-Complete-Architecture.md.pdf,GestaltView-Complete-Architecture.md.pdf,.pdf,117584,0.112137,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-Manifest-Index-Layer.py,GestaltView-Manifest-Index-Layer.py,.py,804,0.000767,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-OneЁЯС╛.md,GestaltView-OneЁЯС╛.md,.md,431690,0.411692,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltViewMetricsDashboard.tsx,GestaltViewMetricsDashboard.tsx,.tsx,7904,0.007538,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_AI_Collaborator_Engine_1_31_26.md,GestaltView_AI_Collaborator_Engine_1_31_26.md,.md,1296521,1.236459,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Complete_Framework_All_Modules.md.txt,GestaltView_Complete_Framework_All_Modules.md.txt,.txt,78845,0.075192,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Comprehensive_Schema.json.txt,GestaltView_Comprehensive_Schema.json.txt,.txt,52253,0.049832,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Comprehensive_Schema.yaml.txt,GestaltView_Comprehensive_Schema.yaml.txt,.txt,49921,0.047608,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Dynamic_Constitutional_Kit_January_11th_2026.pdf,GestaltView_Dynamic_Constitutional_Kit_January_11th_2026.pdf,.pdf,1849040,1.763382,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Is_More_Than_Meets_The_Eye.md.pdf,GestaltView_Is_More_Than_Meets_The_Eye.md.pdf,.pdf,62716,0.059811,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Knowledge_Engine_Synthesis_Janauary_15th_2026.txt,GestaltView_Knowledge_Engine_Synthesis_Janauary_15th_2026.txt,.txt,17700,0.01688,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Gestaltview_V8_7_23_25_┬йя╕ПЁЯФР Keith Soyka.py (1) (1).txt,Gestaltview_V8_7_23_25_┬йя╕ПЁЯФР Keith Soyka.py (1) (1).txt,.txt,33539,0.031985,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GlassCard.tsx,GlassCard.tsx,.tsx,431,0.000411,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Holographic Design Avatars_ Cutting-Edge Possibili (1).pdf,Holographic Design Avatars_ Cutting-Edge Possibili (1).pdf,.pdf,7505004,7.15733,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/InvocationAudioPlayer.tsx,InvocationAudioPlayer.tsx,.tsx,5678,0.005415,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/JournalChat-Recovery-Support.tsx,JournalChat-Recovery-Support.tsx,.tsx,16308,0.015553,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Keith Soyka Resume (1).pdf,Keith Soyka Resume (1).pdf,.pdf,431877,0.41187,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LLM_ROUTER_STRATEGY.md,LLM_ROUTER_STRATEGY.md,.md,7917,0.00755,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LLM_Router_v2.py,LLM_Router_v2.py,.py,25832,0.024635,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/LoadingSpinner.tsx,LoadingSpinner.tsx,.tsx,2636,0.002514,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Merged_Markdowns_12_28_25.pdf,Merged_Markdowns_12_28_25.pdf,.pdf,14465061,13.794957,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Module 12 - The Sanctuary Sentinel тЩея╕П.pdf,Module 12 - The Sanctuary Sentinel тЩея╕П.pdf,.pdf,306729,0.29252,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum of Impossible Things,Museum of Impossible Things,,158726,0.151373,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ (1).txt,Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ (1).txt,.txt,1689118,1.610868,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ.md,Museum_Of_Impossible_ThingsЁЯПЫЁЯТпЁЯдЦ.md,.md,1689118,1.610868,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Musical DNA ЁЯО╝ ЁЯО╡ .pdf,Musical DNA ЁЯО╝ ЁЯО╡ .pdf,.pdf,3273122,3.121492,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Neural-HandshakeЁЯзаЁЯдЩЁЯП╗.md,Neural-HandshakeЁЯзаЁЯдЩЁЯП╗.md,.md,550692,0.525181,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Nvidia CEO is a good dude right_ Which AI company (2).pdf,Nvidia CEO is a good dude right_ Which AI company (2).pdf,.pdf,12736470,12.146444,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/PLKAnalyzer.tsx,PLKAnalyzer.tsx,.tsx,197,0.000188,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Prisma_Schema.txt,Prisma_Schema.txt,.txt,97985,0.093446,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/README.md,README.md,.md,23147,0.022075,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Rapid Prototype Engine .pdf,Rapid Prototype Engine .pdf,.pdf,6365952,6.071045,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume Rockstar Full-Stack Development and Deployment Pipeline.json,Resume Rockstar Full-Stack Development and Deployment Pipeline.json,.json,39238,0.03742,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume Rockstar_ Architecture and Documentation Analysis for a Neurodivergent-Serving AI Resume Platform_.md,Resume Rockstar_ Architecture and Documentation Analysis for a Neurodivergent-Serving AI Resume Platform_.md,.md,72835,0.069461,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ResumeRockstarDemo.tsx,ResumeRockstarDemo.tsx,.tsx,20849,0.019883,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ResumeRockstarInterface.tsx,ResumeRockstarInterface.tsx,.tsx,258,0.000246,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_CS_AO_11_22_25.md,Resume_Rockstar_CS_AO_11_22_25.md,.md,4908786,4.681383,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_Concierge_Repo.txt,Resume_Rockstar_Concierge_Repo.txt,.txt,227430,0.216894,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_SQL.md,Resume_Rockstar_SQL.md,.md,20979,0.020007,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_v2.0_11_17_25.md.txt,Resume_Rockstar_v2.0_11_17_25.md.txt,.txt,5468956,5.215603,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_v2.1.0_Summary.txt,Resume_Rockstar_v2.1.0_Summary.txt,.txt,189103,0.180343,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS.md.txt,SKILLS.md.txt,.txt,13229,0.012616,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS_ENGINES.md.txt,SKILLS_ENGINES.md.txt,.txt,11424,0.010895,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS_STRUCTURE.md.txt,SKILLS_STRUCTURE.md.txt,.txt,9485,0.009046,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SQLITE_Billy_Setup.md,SQLITE_Billy_Setup.md,.md,6452,0.006153,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Schema Schema.pdf,Schema Schema.pdf,.pdf,12524541,11.944333,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Schema.txt,Schema.txt,.txt,26080,0.024872,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ScriptTran.pdf,ScriptTran.pdf,.pdf,1137454,1.084761,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Seven Month Emergence Of GestaltView .pdf,Seven Month Emergence Of GestaltView .pdf,.pdf,103550,0.098753,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SkimSchema.txt,SkimSchema.txt,.txt,2855755,2.72346,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SymbioCoderDemo.tsx,SymbioCoderDemo.tsx,.tsx,18863,0.017989,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SymbioCoderЁЯкДЁЯТ╗ЁЯС╛.md,SymbioCoderЁЯкДЁЯТ╗ЁЯС╛.md,.md,2450284,2.336773,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/User Profile.pdf,User Profile.pdf,.pdf,1795865,1.71267,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ValidationWall.tsx,ValidationWall.tsx,.tsx,11211,0.010692,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VibeCoberЁЯЩГЁЯдЦ.md,VibeCoberЁЯЩГЁЯдЦ.md,.md,1463142,1.395361,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VibeCoderDemo.tsx,VibeCoderDemo.tsx,.tsx,27403,0.026134,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VillageBuildersCovenant.tsx,VillageBuildersCovenant.tsx,.tsx,10398,0.009916,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VoiceInput-Universal.tsx,VoiceInput-Universal.tsx,.tsx,11494,0.010962,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/WelcomeExperience.tsx,WelcomeExperience.tsx,.tsx,2679,0.002555,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Wellness_Witness_Wholeness.md,Wellness_Witness_Wholeness.md,.md,24205,0.023084,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/`тАвтЧЛтЧПBilly_11_18_25тЧПтЧЛ┬░`.txt,`тАвтЧЛтЧПBilly_11_18_25тЧПтЧЛ┬░`.txt,.txt,375657,0.358254,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/adhd_power_up_routes.py,adhd_power_up_routes.py,.py,1242,0.001184,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ai_core.py,ai_core.py,.py,2589,0.002469,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ai_orchestrator (1).py,ai_orchestrator (1).py,.py,11481,0.010949,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/alzheimers_legacy_routes.py,alzheimers_legacy_routes.py,.py,2139,0.00204,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/anthropic_adapter.py,anthropic_adapter.py,.py,1183,0.001128,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/api-sequence.md,api-sequence.md,.md,986,0.00094,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/architecture-components.md,architecture-components.md,.md,1481,0.001412,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/auth-flow.mmd.md,auth-flow.mmd.md,.md,1306,0.001245,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/auth.py,auth.py,.py,4027,0.00384,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billy-api.txt,billy-api.txt,.txt,2171,0.00207,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billy.py,billy.py,.py,35023,0.033401,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billys_room_routes.py,billys_room_routes.py,.py,1160,0.001106,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/brain-sparks-core.py.txt,brain-sparks-core.py.txt,.txt,35869,0.034207,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/brain_sparks_routes.py,brain_sparks_routes.py,.py,2044,0.001949,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ci-tests.yml,ci-tests.yml,.yml,521,0.000497,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/codegen_adapter.py,codegen_adapter.py,.py,1245,0.001187,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/conftest.py,conftest.py,.py,2473,0.002358,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/consciousness-optimization (1).txt,consciousness-optimization (1).txt,.txt,6753,0.00644,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/consciousness_middleware.py,consciousness_middleware.py,.py,3762,0.003588,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/context_sources.py,context_sources.py,.py,509,0.000485,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/context_weaver.py,context_weaver.py,.py,25361,0.024186,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/creation_corner.py,creation_corner.py,.py,1573,0.0015,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/curator_routes.py,curator_routes.py,.py,1062,0.001013,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/custom_ai_collaborator.py.txt,custom_ai_collaborator.py.txt,.txt,12602,0.012018,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/devcontainer.json,devcontainer.json,.json,1810,0.001726,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/enhanced_ai_curator.py,enhanced_ai_curator.py,.py,6194,0.005907,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/enhanced_database_service.py,enhanced_database_service.py,.py,5690,0.005426,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/example_adapter.py,example_adapter.py,.py,860,0.00082,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibit.py,exhibit.py,.py,1512,0.001442,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits.ts,exhibits.ts,.ts,12620,0.012035,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits_router.py,exhibits_router.py,.py,9064,0.008644,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits_routes.py,exhibits_routes.py,.py,1482,0.001413,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gemini_adapter.py,gemini_adapter.py,.py,1312,0.001251,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/genesis-protocol.py.txt,genesis-protocol.py.txt,.txt,25210,0.024042,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestalt-engine.ts.txt,gestalt-engine.ts.txt,.txt,9713,0.009263,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestalt.py.md,gestalt.py.md,.md,17794,0.01697,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview-plk.txt,gestaltview-plk.txt,.txt,22354,0.021318,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_enhanced_plk.txt,gestaltview_enhanced_plk.txt,.txt,17187,0.016391,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_seed.py,gestaltview_seed.py,.py,6846,0.006529,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_system.py.txt,gestaltview_system.py.txt,.txt,19808,0.01889,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/globals.css,globals.css,.css,37537,0.035798,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/globals.txt,globals.txt,.txt,37539,0.0358,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/hf_adapter.py,hf_adapter.py,.py,1409,0.001344,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/import_export.py,import_export.py,.py,1989,0.001897,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ingest_transcripts.py,ingest_transcripts.py,.py,1795,0.001712,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/keith-plk.tkeith_complete_gestaltview_system.md.txt,keith-plk.tkeith_complete_gestaltview_system.md.txt,.txt,29671,0.028296,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/keith_tribunal_test.txt,keith_tribunal_test.txt,.txt,11069,0.010556,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/lightning_bolt.py,lightning_bolt.py,.py,1669,0.001592,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_router (3).py,llm_router (3).py,.py,13200,0.012589,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_router.py,llm_router.py,.py,8073,0.007699,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_service.py (backup),llm_service.py (backup),.py (backup),8823,0.008414,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_service_bootstrap.py,llm_service_bootstrap.py,.py,12768,0.012177,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llmrouter.py,llmrouter.py,.py,3954,0.003771,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llmrouter_enhanced.py,llmrouter_enhanced.py,.py,15490,0.014772,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/main (1).py,main (1).py,.py,27898,0.026606,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/main.py,main.py,.py,570,0.000544,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/migrate_to_enhanced.py,migrate_to_enhanced.py,.py,4456,0.00425,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical-dna (2).txt,musical-dna (2).txt,.txt,2530,0.002413,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical_dna.py,musical_dna.py,.py,843,0.000804,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical_dna_processor.txt,musical_dna_processor.txt,.txt,1065,0.001016,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/notion_adapter.py,notion_adapter.py,.py,869,0.000829,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ollama_adapter.py,ollama_adapter.py,.py,1024,0.000977,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/openai_adapter.py,openai_adapter.py,.py,1951,0.001861,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/plk_engine.py,plk_engine.py,.py,17548,0.016735,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/plk_system.txt,plk_system.txt,.txt,28536,0.027214,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/profile.py,profile.py,.py,1064,0.001015,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/prompt_templates_enhanced.py,prompt_templates_enhanced.py,.py,38878,0.037077,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/pyc_decompiler.py,pyc_decompiler.py,.py,5134,0.004896,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/pytest.ini,pytest.ini,.ini,185,0.000176,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.py,repo-to-markdown.py,.py,8998,0.008581,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.sh,repo-to-markdown.sh,.sh,5534,0.005278,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.txt,repo-to-markdown.txt,.txt,8998,0.008581,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/requirements.bootstrap.txt,requirements.bootstrap.txt,.txt,335,0.000319,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/resume-rockstar-portal.txt,resume-rockstar-portal.txt,.txt,1009,0.000962,2026-03-03T18:36:16+00:00
